"CatchRowID","SampleRowID","EntryOrder","OrganismCode","StandardLength","Dead","Weight","Sex","Count","CatchComments"
"{3B0D5F12-5863-41A0-B1BD-7EA42278E0AC}","{B5657993-EC64-47FB-96D3-F18C64DF46D6}",1541819066,"SCP",51.00,"n/p",0.00,"n/p",1,
"{3B161787-C9E6-4D15-8A7F-38D1869D93D8}","{988D4E85-868B-437D-B3FD-26A8494DCA0C}",23513697,"SB",35.00,"n/p",0.00,"n/p",1,
"{3B1F8B69-D3BB-402E-8DD5-37B80013B1DC}","{A129CCD7-2BFE-48B3-A3BA-20FF6AC56A40}",-1645099593,"ST",33.00,"n/p",0.00,"n/p",1,
"{3B21B7A6-0F95-422F-B2E5-5CC4F946C794}","{C132E173-F0A0-4E98-8CB6-C7E964837114}",1987992276,"CORBULA",0.00,"n/p",0.00,"n/p",1,
"{3B23A569-9427-4FC2-ABE8-18E00505ACC2}","{7E4E0BB5-03E5-4616-9A30-9593D620B8DF}",-571239414,"STBK",30.00,"n/p",0.00,"n/p",1,
"{3B24934E-3E79-407C-BE68-97D4F015ECAC}","{ECC29DB0-E7E3-4349-9F59-58D1763163CD}",-1395478919,"EXOPAL",0.00,"n/p",0.00,"n/p",40,
"{3B29BA26-250A-4FBB-B875-B961FF548ADA}","{F513DCB9-C1D3-41A7-852E-51093C78BFFE}",-724815206,"GBU",13.00,"n/p",0.00,"n/p",1,
"{3B2A9AD5-552D-479A-A6C4-2469344F1D63}","{91999E76-C02C-4939-B69E-66FC49FE8D62}",1093687532,"ASH",65.00,"n/p",0.00,"n/p",1,
"{3B2C9EF4-D0E4-4252-BFAF-35DDD1198931}","{FA3D72CB-4086-4C13-BF22-293CEA906724}",-1271050873,"ISS",50.00,"n/p",0.00,"n/p",1,
"{3B34544A-AD2D-4364-AA33-4EEF16FA3180}","{1714316E-DF90-4772-83DD-197D739372B2}",-1491201868,"ISS",52.00,"n/p",0.00,"n/p",1,
"{3B357A14-B93F-4EBC-B1F9-9CA1AA853932}","{203A79CB-E2D4-47FE-BBD7-CEF5F955C074}",-331737775,"SB",18.00,"n/p",0.00,"n/p",1,
"{3B3C8C6A-2171-42BF-A024-C0840F0C0683}","{52E0E7AE-D274-48F2-A5A3-F312C2E22E09}",1767167988,"ST",238.00,"n/p",0.00,"n/p",1,
"{3B3D1C24-2C1E-4B19-9F60-8911355E395E}","{9192ACA3-EE05-4418-A725-65EFD12141BC}",-1918148814,"ST",166.00,"n/p",0.00,"n/p",1,
"{3B4003EE-2041-4D67-9799-0ACC370F9942}","{20FDDF9D-E9A1-4115-94A3-587A56BA5842}",617835699,"TFS",68.00,"n/p",0.00,"n/p",1,
"{3B46C030-467B-44E7-94D1-C85BA384B61B}","{F67788F6-9600-4536-BA7B-06A4170D380F}",1011690834,"TFS",64.00,"n/p",0.00,"n/p",1,
"{3B48D47D-E133-4466-8B2E-B2D54DD5489C}","{227F13D1-782D-448C-A184-7A766486A881}",-1602049095,"SB",40.00,"n/p",0.00,"n/p",1,
"{3B48F7DB-F5D0-415B-979C-12B02BC40E9D}","{651B45CA-1180-430A-9C9F-B0E47FAD18A5}",79521801,"YFG",42.00,"n/p",0.00,"n/p",1,
"{3B4BDDA7-0AE4-47A9-8684-19C9CC95B048}","{D7614588-DCD5-432E-9C60-CFF4111CB077}",2147136484,"TP",70.00,"n/p",0.00,"n/p",1,
"{3B4E5DF3-6A55-46D8-8B60-F5C6BE9D5962}","{5683A195-A1AF-49DF-B9EB-E8E3D3CE34DE}",-1562934455,"STBK",24.00,"n/p",0.00,"n/p",1,
"{3B4EE50C-43F5-44AD-9AF2-0C0675A815D4}","{ABFBEB45-6F97-475B-BECA-BC0E53FC3969}",-292093150,"PALAEMON",0.00,"n/p",0.00,"n/p",2,
"{3B4FCA20-A941-41D5-A6B1-02BDA0549575}","{ECB65700-D6A7-463C-9A4E-F8DA85792BC4}",-1974999221,"SB",80.00,"n/p",0.00,"n/p",1,
"{3B55F56F-FDA9-422D-B0D1-FD29718EDC28}","{B2B05A98-91F5-47E4-8F87-4D39C5F9CD55}",1398405732,"ISS",55.00,"n/p",0.00,"n/p",1,
"{3B5B7929-9C66-4D9E-8010-7BA69ED54223}","{F3D42283-6113-4F59-A00E-C1803C2AE5A5}",-43331539,"STBK",24.00,"n/p",0.00,"n/p",1,
"{3B5B8356-2698-424F-8DC8-5201BFB91969}","{134CE9E5-167F-4EE9-963C-7BA6E14E030F}",2035789207,"SB",27.00,"n/p",0.00,"n/p",1,
"{3B669A61-C33F-40D8-A8A1-F0621F105F9E}","{E5DD1B3F-CFEB-44C9-AD57-2D4BDD5C70FA}",-107557788,"ISS",59.00,"n/p",0.00,"n/p",1,
"{3B67DD59-B55A-4787-AA80-94625807389E}","{AC5E5748-2E4C-4A4D-A961-D5196AD45C76}",606864811,"SB",20.00,"n/p",0.00,"n/p",1,
"{3B6DA53D-262D-46F6-A7E9-D90C244CB2E8}","{BD42C26C-C1CB-4598-9146-A04ACBCDD0AF}",1953756752,"SB",20.00,"n/p",0.00,"n/p",1,
"{3B703D6C-D1B6-42A5-8A50-7739523C1447}","{0C343B84-5316-486D-A5B4-444B3965FA0E}",162199796,"ISS",35.00,"n/p",0.00,"n/p",1,
"{3B73CE59-4A79-4E5C-BE75-3780D4C4F392}","{DB5445CB-168D-45F8-B142-52765809313C}",-1089052553,"ISS",58.00,"n/p",0.00,"n/p",1,
"{3B74EFD4-BBF9-45F4-A40C-E6FD9A1DCFE0}","{C9BBC555-4998-4723-B3B6-C7732CD13679}",-645384930,"SG",35.00,"n/p",0.00,"n/p",1,
"{3B75F1EA-6F14-4EE7-AC0F-2A017BD48FF5}","{5683A195-A1AF-49DF-B9EB-E8E3D3CE34DE}",957088321,"STBK",25.00,"n/p",0.00,"n/p",1,
"{3B76203A-3A55-4690-911F-18450EB3591C}","{DF1E9003-BD89-4E4E-B273-93B459E7756C}",-1617267355,"ST",284.00,"n/p",0.00,"n/p",1,
"{3B7AF6D9-49B4-416D-BAEE-8128D2D4AC6F}","{452B94D3-101B-4FA8-B364-000C4F4463C9}",1467671618,"SB",59.00,"n/p",0.00,"n/p",1,
"{3B7B84BD-C10F-4C7A-800D-CB232A045EC7}","{A83C9C88-F3DA-431C-8443-BEDA173EE2B5}",1322762431,"CORBICULA",0.00,"n/p",0.00,"n/p",2,
"{3B7F914F-F778-4939-A2A9-90852BA2EFD0}","{ECB65700-D6A7-463C-9A4E-F8DA85792BC4}",827505376,"EXOPAL",0.00,"n/p",0.00,"n/p",4,
"{3B8CE09F-CA75-467F-BFD9-FFD036F4D6D9}","{5C92EBBF-65FC-4602-ADC5-6E56C53673C8}",-1817551930,"CORBICULA",0.00,"n/p",0.00,"n/p",4,
"{3B8F0B26-BD8E-487B-A450-B5ACA4595A1E}","{B2F13F66-CA67-4324-9306-7BA83186A966}",-1500926952,"ST",147.00,"n/p",0.00,"n/p",1,
"{3B9434E3-D638-42E8-AA15-988A055C6EE3}","{1714316E-DF90-4772-83DD-197D739372B2}",-312439261,"ISS",55.00,"n/p",0.00,"n/p",1,
"{3B9BEC46-055D-4F5D-9FD0-018C8D242D49}","{3944F0FF-B2C3-49E6-B4E5-F9562106326B}",984593523,"ISS",41.00,"n/p",0.00,"n/p",1,
"{3B9C60BB-5B8A-4B04-A7BB-D504D35BB8AE}","{A129CCD7-2BFE-48B3-A3BA-20FF6AC56A40}",1071505762,"ISS",27.00,"n/p",0.00,"n/p",1,
"{3BA06687-6DFC-48C4-95ED-CF46197156B1}","{67CE64D6-90F3-4100-9994-6E0039801021}",-1296143809,"ST",66.00,"n/p",0.00,"n/p",1,
"{3BA3C7E1-18E7-4915-A65C-269E2878B3C6}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",-1543965762,"ST",42.00,"n/p",0.00,"n/p",1,
"{3BA497B6-90E2-45B5-A806-74E1269545C9}","{0535EEF7-837F-420D-9A41-E70D004EEE01}",324475202,"ST",21.00,"n/p",0.00,"n/p",1,
"{3BA4AFFC-C479-4F3F-9D53-4037594B1569}","{945E3172-BD63-47D4-B9CE-4A02741D4EFB}",-403855685,"GBU",14.00,"n/p",0.00,"n/p",1,
"{3BA98497-26AF-4580-A1AB-28831B12FD45}","{BDE94682-93AE-48AD-A0DE-1B51C453B582}",-1546438549,"SB",81.00,"n/p",0.00,"n/p",1,
"{3BB35B88-279D-42C2-8659-B653E36F8B13}","{AF02E10F-38C6-40B9-BC4F-441579DB65B3}",6518313,"ST",226.00,"n/p",0.00,"n/p",1,
"{3BB4FE68-DD7D-4BB4-A3EA-CDB27812F286}","{E8D07B37-8C32-4B16-BAF6-A5D0DB1CE2C3}",1566876028,"SB",23.00,"n/p",0.00,"n/p",1,
"{3BC109DB-58EE-4726-90A0-838D4E6B3EEE}","{42EA12A9-4C50-4F31-AAC0-FC36EA3E327F}",-1793512948,"ST",34.00,"n/p",0.00,"n/p",1,
"{3BC897A9-67E7-46F1-B12D-9BFD30AAB108}","{651B45CA-1180-430A-9C9F-B0E47FAD18A5}",-2022673755,"EXOPAL",0.00,"n/p",0.00,"n/p",15,
"{3BDC029E-C53A-4EB8-BC02-5D781F9E0AE8}","{ADE4B748-5121-4700-B421-7B92BB831C92}",1439011053,"STBK",27.00,"n/p",0.00,"n/p",1,
"{3BDD0118-4683-4989-B7AA-8D481BD949D9}","{536D94A8-68AF-4FFD-A433-64DB66C13E1A}",583018525,"ST",45.00,"n/p",0.00,"n/p",1,
"{3BDFF3B6-8E28-4BE2-B178-CD6B3E3FE97D}","{3982A416-46CF-4D3D-A760-BB5CF52CBF84}",482060609,"TP",80.00,"n/p",0.00,"n/p",1,
"{3BE4D178-5D4B-46D6-95B1-7BDB9AFE7B2C}","{52EA39FF-4769-4FCD-B9D2-27F120B8D21C}",-443632267,"STBK",27.00,"n/p",0.00,"n/p",1,
"{3BEA16F6-403C-4585-865F-E208957897B0}","{D327FC20-C081-4AC4-B112-6A9231AACA97}",-751820436,"EXOPAL",0.00,"n/p",0.00,"n/p",297,
"{3BEADBA4-6DC7-45D3-9597-3BBB81BA27DD}","{C132E173-F0A0-4E98-8CB6-C7E964837114}",1820393328,"UKNLARV",16.00,"n/p",0.00,"n/p",1,
"{3BEBBA2F-0DD8-4DB5-AF6E-9C9B78F2BE38}","{99358597-23CD-40FD-A247-A5F1D5336687}",1794214415,"ISS",62.00,"n/p",0.00,"n/p",1,
"{3BED85A7-C7CA-4392-A8FF-6B4B92D7E654}","{D7614588-DCD5-432E-9C60-CFF4111CB077}",-1503357055,"SG",14.00,"n/p",0.00,"n/p",1,
"{3BFB394A-AC4B-487F-A2CC-C50E19EA93FC}","{E0004217-E774-483D-96F0-AE6525DC7228}",-1488303926,"ST",171.00,"n/p",0.00,"n/p",1,
"{3BFBC81B-ADF8-4BD5-B3D5-A0AEB2F44BDC}","{F102D814-B6C7-4F94-A707-641E10257CB6}",362687766,"GBU",14.00,"n/p",0.00,"n/p",1,
"{3BFF789A-AB0A-4FA0-840B-A2949D591E7E}","{A3E7992A-64F9-4D6C-8C49-FCACF7CC98F5}",-733018054,"SB",33.00,"n/p",0.00,"n/p",1,
"{3C0009C9-C8CE-457E-BB64-57381B25F39C}","{F1D51AFF-4B61-41C2-8764-6880F2193CC2}",-1200059056,"STBK",34.00,"n/p",0.00,"n/p",1,
"{3C0BFDBD-85DE-43B2-920C-EFADB6D19FE8}","{E17E8EF1-12AC-4CF9-B65D-2B898EA19588}",-903211200,"ASH",53.00,"n/p",0.00,"n/p",1,
"{3C0C321D-E8C4-46EE-9F15-AA5D63C802B1}","{21216919-8BCD-43A0-A90E-4CB4B46F0E0E}",-1535969689,"SB",45.00,"n/p",0.00,"n/p",1,
"{3C1E82DB-01CE-4BF2-A034-58141AE84E43}","{B1D64A43-4623-4346-8763-7B883F7104AD}",1741911896,"SG",16.00,"n/p",0.00,"n/p",1,
"{3C2715CB-5A12-4EA2-84E3-3475342C48D0}","{501D7E76-CA66-4C09-A355-F420FD5F5E2F}",854215929,"ISS",41.00,"n/p",0.00,"n/p",1,
"{3C2877AF-1C85-4EB2-AC51-E7D3559E1758}","{6F275D25-1B9D-40CE-8B47-D0FA8A0F9567}",-1867547702,"SB",17.00,"n/p",0.00,"n/p",1,
"{3C2BA16D-B6C8-4F54-B9BD-E30BC02D26B4}","{2C607B86-BED5-46D0-A1C2-6879E51268FF}",435855205,"ISS",48.00,"n/p",0.00,"n/p",1,
"{3C3D09B7-FA11-4F36-9E0A-9C7C2964A316}","{ECB65700-D6A7-463C-9A4E-F8DA85792BC4}",-32769861,"CORBULA",0.00,"n/p",0.00,"n/p",1,
"{3C417854-11A2-4B9F-96BF-81D3696CD159}","{F3D42283-6113-4F59-A00E-C1803C2AE5A5}",-954620655,"STBK",29.00,"n/p",0.00,"n/p",1,
"{3C44E56D-F17D-4EF0-8CF5-5EEF052C7DB3}","{57FB9159-DD53-4DE3-9B80-DC451716ED80}",-1907745210,"SPM",37.00,"n/p",0.00,"n/p",1,
"{3C44F377-BB0C-46D1-8ECA-AADA6333F706}","{9704ACA6-30CA-4B8D-BE70-1B24E30D0A86}",-1503575214,"ASH",68.00,"n/p",0.00,"n/p",1,
"{3C4ACD11-4667-4099-A2E3-8E05006C6C52}","{68BE1EEB-5CA0-451D-9778-265B3073D760}",-415221301,"SB",78.00,"n/p",0.00,"n/p",1,
"{3C4CB75A-6886-4CB7-A56A-5A65D13229FD}","{35E9F2A7-0406-4336-B97F-BFD75A3E9FC7}",852660359,"SB",64.00,"n/p",0.00,"n/p",1,
"{3C4F13A5-70AF-45A7-A4AE-4128DABB915B}","{A129CCD7-2BFE-48B3-A3BA-20FF6AC56A40}",1690662707,"ST",43.00,"n/p",0.00,"n/p",1,
"{3C51B1A4-33CF-455A-B385-110EAD621B71}","{02CD6525-A604-490B-91FB-BDFB017844B0}",-773210970,"TFS",81.00,"n/p",0.00,"n/p",1,
"{3C56B7D1-7533-43B5-BE59-E23B9C7B1084}","{F513DCB9-C1D3-41A7-852E-51093C78BFFE}",1213981608,"SB",14.00,"n/p",0.00,"n/p",1,
"{3C59B86A-B0A3-4B41-B1FC-805B7AB0B916}","{E8D07B37-8C32-4B16-BAF6-A5D0DB1CE2C3}",219650269,"SB",33.00,"n/p",0.00,"n/p",1,
"{3C5A8C01-1ABC-422B-8181-E74B9422498A}","{9706AC8B-17A2-43D7-8EA8-AC2CEB58E314}",1963232837,"TFS",51.00,"n/p",0.00,"n/p",1,
"{3C5EEDD2-02B9-45A5-BA6C-E7D7CE2AF529}","{66A1A50C-A144-41A4-8297-2833AB14BC38}",-901266755,"ST",115.00,"n/p",0.00,"n/p",1,
"{3C5FE7C0-4FB5-482D-8825-A97DFACCB330}","{68E7C2ED-5F03-43C8-9A68-23E862AC1CE6}",1042705385,"CP",127.00,"n/p",0.00,"n/p",1,
"{3C6077BF-7CC3-4F4A-8442-2B807CC7A10D}","{5683A195-A1AF-49DF-B9EB-E8E3D3CE34DE}",1292219200,"STBK",28.00,"n/p",0.00,"n/p",1,
"{3C67D00C-EC77-48C9-8D4D-B34E2D445CAE}","{A0D03106-6200-4D5C-8295-6508A5CF5472}",1319041378,"SB",97.00,"n/p",0.00,"n/p",1,
"{3C6B30FF-20D4-4877-8BA5-EEA2BA1106F3}","{E307E612-3C8B-44A1-8059-C004597B7A75}",-1166152940,"ISS",43.00,"n/p",0.00,"n/p",1,
"{3C73F048-4BF0-49DE-81B4-534B008351F3}","{F58215EE-F03D-4058-99D8-E58099015759}",1943342961,"ISS",51.00,"n/p",0.00,"n/p",1,
"{3C7482B9-1DC5-4D6C-A701-A5912E6ED547}","{9192ACA3-EE05-4418-A725-65EFD12141BC}",120889073,"ST",300.00,"n/p",0.00,"n/p",1,
"{3C7BA09B-7A7E-415D-9692-17FABC41B0D1}","{AD0C4C17-33D4-40C6-B4FB-E9E50752ACAC}",256935704,"EXOPAL",0.00,"n/p",0.00,"n/p",1,
"{3C865110-3331-4042-A2FB-E81C35F904BF}","{68BE1EEB-5CA0-451D-9778-265B3073D760}",-1767502469,"BC",49.00,"n/p",0.00,"n/p",1,
"{3C8F4C04-D11D-448C-9EDC-5A35FD9F1B1A}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",780486494,"ST",78.00,"n/p",0.00,"n/p",1,
"{3C9B1196-DE7D-4DA7-859C-EE35EA9E2B33}","{A973352F-753F-4ECD-8C4D-858F4AE0817D}",1660725802,"SG",48.00,"n/p",0.00,"n/p",1,
"{3CA97813-66B8-47FD-940C-69CA5B6D11F4}","{AE69C5A9-85A1-43BA-B875-E38778D5829F}",-675025379,"ISS",83.00,"n/p",0.00,"n/p",1,
"{3CB831A7-15FA-43F6-A04A-4BFFCDF04BC1}","{A0DF335C-94A4-40D1-9330-1F90F05831D1}",-352486356,"ISS",40.00,"n/p",0.00,"n/p",1,
"{3CBB94FA-9771-4A22-9FFE-E70FFD8F0B75}","{B2F13F66-CA67-4324-9306-7BA83186A966}",-1415869630,"ST",71.00,"n/p",0.00,"n/p",1,
"{3CC4781B-6321-41FF-986F-ECE4E0E65EED}","{53C1E02F-16BF-40CE-A3D5-AF88DF04E216}",1745649163,"CORBICULA",0.00,"n/p",0.00,"n/p",42,
"{3CC508BE-A9A2-4D28-AA92-39EE35FDD1D7}","{C79D079F-89F8-40BE-9FD9-18C10C317BD8}",-352694806,"SB",75.00,"n/p",0.00,"n/p",1,
"{3CD2C509-89FE-403D-849A-52B7B6FBAC26}","{9704ACA6-30CA-4B8D-BE70-1B24E30D0A86}",1744145461,"ASH",58.00,"n/p",0.00,"n/p",1,
"{3CD4A15D-E6C1-4972-B28F-04FFB65EB010}","{44334668-9056-43EF-94EC-5CE50FCD17AC}",1819580681,"CRANGON",0.00,"n/p",0.00,"n/p",4,
"{3CE2C658-3CCE-4981-8345-696CFA559DA1}","{76EC50C3-AFB1-43C4-BE30-A83FC56BE6A5}",2098454934,"ISS",55.00,"n/p",0.00,"n/p",1,
"{3CF1AD50-2965-4550-9BE3-82EE3CE08DD4}","{3D699DE9-D975-428C-A88D-8AE22BEDD80F}",-1665474263,"HARISSMC",0.00,"n/p",0.00,"n/p",1,
"{3CF866FC-0FB9-4027-A970-CEC500B497CD}","{4193C10A-F8EA-4A8E-9571-17994A39B23A}",81136374,"SB",205.00,"n/p",0.00,"n/p",1,
"{3D00E15A-BA2E-4414-994C-87036076DA4B}","{67CE64D6-90F3-4100-9994-6E0039801021}",804221284,"ST",66.00,"n/p",0.00,"n/p",1,
"{3D02828B-F7CE-4222-A0E6-D9B102B67A38}","{68BE1EEB-5CA0-451D-9778-265B3073D760}",-750632666,"TFS",47.00,"n/p",0.00,"n/p",1,
"{3D08920D-7852-4B93-BDC3-6CC067CF7192}","{5620D714-B37E-4551-A434-4589CF4440ED}",-377775502,"ST",310.00,"n/p",0.00,"n/p",1,
"{3D0D2062-6E2B-4152-92CE-DF3FE0577A88}","{555B7500-8331-4EEE-8A79-E35AB3FDA478}",1976981074,"CRANGON",0.00,"n/p",0.00,"n/p",2,
"{3D1AA219-48D3-42E8-9FCD-6B1D9ADC3CA6}","{591CC993-390B-49A0-AC0F-817F2B1EF402}",-992922448,"BC",82.00,"n/p",0.00,"n/p",1,
"{3D1D78D6-2D18-4CC5-A22D-F295836D2007}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",1610150324,"ST",32.00,"n/p",0.00,"n/p",1,
"{3D1FACC9-5D21-479B-A126-820E0A625756}","{452B94D3-101B-4FA8-B364-000C4F4463C9}",271412123,"SB",50.00,"n/p",0.00,"n/p",1,
"{3D20E0C5-EA8D-406C-85B1-2475A4B350DE}","{AF02E10F-38C6-40B9-BC4F-441579DB65B3}",802581768,"ST",252.00,"n/p",0.00,"n/p",1,
"{3D2B2D8B-37D7-4CE0-9238-03536DE66E72}","{83C71E75-33E2-4B05-A2DB-5A945829680D}",1186362340,"SB",36.00,"n/p",0.00,"n/p",1,
"{3D377576-8247-4AC7-9A51-D56EC00D1BD0}","{9192ACA3-EE05-4418-A725-65EFD12141BC}",-821545082,"ST",80.00,"n/p",0.00,"n/p",1,
"{3D390CF9-3D38-4998-A884-63E97F802D19}","{FA3D72CB-4086-4C13-BF22-293CEA906724}",1400246526,"TFS",39.00,"n/p",0.00,"n/p",1,
"{3D437E74-5325-4B39-B6E8-6F986737542B}","{3E784FFD-E6B8-4D00-A0D6-BDA938F2BD71}",328118662,"ST",84.00,"n/p",0.00,"n/p",1,
"{3D4398B0-214A-41B4-87A0-F1AD58A35946}","{DC44C847-2683-4B27-A8C6-6167EAE83B04}",1381357238,"TFS",25.00,"n/p",0.00,"n/p",1,
"{3D462FDE-CA08-4543-B6B2-78811E61E7F9}","{F513DCB9-C1D3-41A7-852E-51093C78BFFE}",-2078635777,"ST",135.00,"n/p",0.00,"n/p",1,
"{3D4A489B-8ABB-4F11-AD32-ED37D9A1ACBF}","{6E82432F-19F9-46B8-839C-92B3D2BB5C96}",-490791133,"YFG",88.00,"n/p",0.00,"n/p",1,
"{3D55AB3C-C925-4BBD-A6B0-F51FBEC29BDF}","{254FA927-ED36-474F-84F2-14E9848CA9E5}",-956689985,"BC",50.00,"n/p",0.00,"n/p",1,
"{3D59E02D-AFA4-4B39-A651-B2A197C2260D}","{5CAE95E7-DEBC-45B7-93DA-916A4BF18FE5}",-754069780,"MYSIDS",0.00,"n/p",0.00,"n/p",4,
"{3D61F656-BBC4-4A41-A5EA-87AAC861027F}","{9ACF2E16-4C2D-422B-B899-8F61EB5AECE2}",-1045817751,"SB",28.00,"n/p",0.00,"n/p",1,
"{3D69B513-A991-4D93-80FF-3C3E21A587FC}","{4A7426D4-A4EE-4FB3-9ED3-CFE58702FFEF}",-759782964,"ASH",64.00,"n/p",0.00,"n/p",1,
"{3D769B3F-97BA-44F6-9278-C621F69BE5B4}","{B1D64A43-4623-4346-8763-7B883F7104AD}",1200384663,"GBU",13.00,"n/p",0.00,"n/p",1,
"{3D7EE2DF-6C8B-4884-AEC4-509B63A80CD6}","{651B45CA-1180-430A-9C9F-B0E47FAD18A5}",621436346,"ISS",35.00,"n/p",0.00,"n/p",1,
"{3D800CCA-D1C7-430E-B16B-805B34BDF689}","{B604D5D7-40B0-4E71-B27C-F2F763FB323B}",403488820,"ISS",53.00,"n/p",0.00,"n/p",1,
"{3D8715D5-5441-446E-BE95-CF93652BB9E1}","{A129CCD7-2BFE-48B3-A3BA-20FF6AC56A40}",-615608675,"ST",43.00,"n/p",0.00,"n/p",1,
"{3D8EB480-7A21-4AFE-A7CF-15E1A89A9562}","{0E3A2131-3326-488F-8BAE-0A1746481F25}",-1848321503,"ST",91.00,"n/p",0.00,"n/p",1,
"{3D91E4E7-E455-4187-ADC2-818D0C45D86E}","{5B76EACA-B4C0-4683-A655-F7850900E27B}",1979836908,"CORBICULA",0.00,"n/p",0.00,"n/p",3,
"{3D9C08E7-6C7B-4B7D-834F-8834823E9E92}","{F513DCB9-C1D3-41A7-852E-51093C78BFFE}",2090552147,"ST",207.00,"n/p",0.00,"n/p",1,
"{3DA45394-DB1C-4B92-A6FC-E9DE5F973CEF}","{536D94A8-68AF-4FFD-A433-64DB66C13E1A}",1857288498,"YFG",17.00,"n/p",0.00,"n/p",1,
"{3DA7A7D0-EA22-4145-9E6F-E6B4F46CED42}","{68BE1EEB-5CA0-451D-9778-265B3073D760}",1698505175,"HARISSMC",0.00,"n/p",0.00,"n/p",2,
"{3DA9A0D9-038D-457D-92FB-6D96C8E03A86}","{4A2BE3EB-0D0C-4D29-A471-287F27A96FDE}",-633410135,"SB",33.00,"n/p",0.00,"n/p",1,
"{3DB6B384-899E-4890-A3F3-810F2C1C2B76}","{F3D42283-6113-4F59-A00E-C1803C2AE5A5}",-63715800,"CORBULA",0.00,"n/p",0.00,"n/p",130,
"{3DB7B962-C195-4F83-A08D-104E05A4F173}","{AA9BA2C6-7599-41AE-91C3-6A75AFF9A71C}",-635840940,"SB",42.00,"n/p",0.00,"n/p",1,
"{3DB8C88A-605D-4285-8A27-B7C33E5D4233}","{E307E612-3C8B-44A1-8059-C004597B7A75}",-1411473159,"ISS",49.00,"n/p",0.00,"n/p",1,
"{3DBE651C-8D68-435B-AB3A-65C8AC9A6453}","{52E0E7AE-D274-48F2-A5A3-F312C2E22E09}",62094461,"ST",242.00,"n/p",0.00,"n/p",1,
"{3DBFB922-60CC-4DCF-8ADB-A531875C7AEC}","{9706AC8B-17A2-43D7-8EA8-AC2CEB58E314}",472410798,"ISS",52.00,"n/p",0.00,"n/p",1,
"{3DC066F8-5CA9-49CD-8C20-84C8ECD0718B}","{0535EEF7-837F-420D-9A41-E70D004EEE01}",2047873055,"ST",41.00,"n/p",0.00,"n/p",1,
"{3DC3CADC-8900-4F75-98AC-FCE2A464B5F3}","{DBBFC71D-CD71-4427-90D9-185565612361}",1034164141,"ISS",69.00,"n/p",0.00,"n/p",1,
"{3DC7354A-C782-4348-8C1E-E87F9CECDECF}","{F9AB935E-FE6A-4665-8E2C-C17BF8215339}",-850544429,"CRANGON",0.00,"n/p",0.00,"n/p",4,
"{3DC8DC16-DC32-4219-AD79-52344FB6905A}","{760B8A27-3757-46BF-8AF8-B2E76381B507}",-458902548,"ST",127.00,"n/p",0.00,"n/p",1,
"{3DCAA2DC-034E-47B7-B2AA-6AB2A4C51CB2}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",1437805922,"ST",85.00,"n/p",0.00,"n/p",1,
"{3DD3D0BF-6D5B-4DEF-B823-A92771A309B1}","{F30669B7-F104-4C91-8A62-87F13C278DDF}",451441254,"SCP",19.00,"n/p",0.00,"n/p",1,
"{3DD5DCE2-EBCA-4D90-B353-FF2CCDF208B4}","{FA3D72CB-4086-4C13-BF22-293CEA906724}",1379230330,"ISS",54.00,"n/p",0.00,"n/p",1,
"{3DDCBA4D-9C24-46BC-A9CE-E1C2C3096B04}","{9706AC8B-17A2-43D7-8EA8-AC2CEB58E314}",-1550814189,"ISS",44.00,"n/p",0.00,"n/p",1,
"{3DE4FD21-BD70-4B98-A274-685552658979}","{FD02F624-B7B1-4F24-8CB7-99DBC2761D9D}",-955620491,"SB",22.00,"n/p",0.00,"n/p",1,
"{3DEE9DB5-E99E-4265-B52A-378701779F90}","{BD42C26C-C1CB-4598-9146-A04ACBCDD0AF}",948835495,"SB",21.00,"n/p",0.00,"n/p",1,
"{3DEFE514-8BE6-4C6D-8426-7A738F04F9D2}","{5FE5E468-06DB-4715-890D-6C1DF795A724}",-1342595022,"ST",40.00,"n/p",0.00,"n/p",1,
"{3DF6CE28-18D6-4D16-B1AA-3C867FEB6F48}","{9704ACA6-30CA-4B8D-BE70-1B24E30D0A86}",2116587921,"ASH",68.00,"n/p",0.00,"n/p",1,
"{3DFF311B-4A84-4498-8204-C9DB417A529B}","{D6C68794-F87A-4179-803F-5867AF3CBFB2}",-1600380648,"SB",31.00,"n/p",0.00,"n/p",1,
"{3E04AE17-6CDE-4B33-8D34-F31D109735B8}","{F58215EE-F03D-4058-99D8-E58099015759}",103055005,"ISS",58.00,"n/p",0.00,"n/p",1,
"{3E1AEC2D-1F32-4E57-AFEC-A0521931244A}","{24807177-C61C-483B-A04C-0AEC440DD443}",440724491,"ISS",62.00,"n/p",0.00,"n/p",1,
"{3E1B225F-AC6C-4FF1-ADEF-2BE564A9FE10}","{2C607B86-BED5-46D0-A1C2-6879E51268FF}",-1599856298,"ISS",55.00,"n/p",0.00,"n/p",1,
"{3E248EC6-D12D-4BE8-B00F-62D0A4B0323A}","{945E3172-BD63-47D4-B9CE-4A02741D4EFB}",-1937585375,"SKG",16.00,"n/p",0.00,"n/p",1,
